text,intent,tema,lokasi,budget_min,budget_max,jumlah_tamu,tipe_acara,venue,waktu
rekomendasi dekor ntt resepsi di semarang untuk 120 orang range <= 10000000 venue balai desa dp bertahap minggu siang,cari_dekor,ntt,semarang,0,10000000,120,resepsi,balai desa,minggu siang
ingin tahu catering bima di sleman 80 pax sekitar 40-60 jutaan (~60M) weekday,cari_catering,bima,sleman,40000000,60000000,80,resepsi,gereja,weekday
pengen dekor bugis siraman di kuningan buat 120 tamu sekitar 80 juta (~80M) backup indoor sabtu malam,cari_dekor,bugis,kuningan,60000000,80000000,120,siraman,pantai,sabtu malam
ingin tahu all in siraman pakem minang-modern di denpasar 320 pax sekitar plafon 20000000 memungkinkan? venue gedung siangrekomendasi?,tanya_kemungkinan,minang-modern,denpasar,0,20000000,320,siraman,gedung,siang
ada paket bundle midodareni nuansa bugis-makassar di ternate buat 180 tamu di bawah maksimal 10000000 (~10M) memungkinkan? venue pendopo muslim friendly pagi,tanya_kemungkinan,bugis-makassar,ternate,0,10000000,180,midodareni,pendopo,pagi
rekomendasi vendor pernikahan ntt di pekalongan kapasitas 180 sampai 120 juta venue kebun dp bertahap sabtu malam,cari_vendor,ntt,pekalongan,90000000,120000000,180,akad,kebun,sabtu malam
butuh info catering sasak di puncak buat 250 tamu budget 40-55 jutaan (~55M) venue rooftop minggu pagi,cari_catering,sasak,puncak,40000000,55000000,250,lamaran+akad,rooftop,minggu pagi
rekomendasi all in akad style mandailing di puncak sekitar 450 tamu di atas 80 juta (~80M) memungkinkan? venue outdoor pakai band campuran adat minang-modern-banyumasanada?,tanya_kemungkinan,mandailing,puncak,60000000,80000000,450,akad,outdoor,
butuh info venue hotel di tasikmalaya 180 undangan kira kira 15 juta (~15M) non-alkohol sama videografi weekday,cari_venue,nias,tasikmalaya,5000000,15000000,180,resepsi,hotel,weekday
tolong carikan paket lengkap lamaran pakem bengkulu di lombok buat 100 tamu untuk estimasi biaya minta rias sabtu malam,estimasi_budget,bengkulu,lombok,0,0,100,lamaran,hotel,sabtu malam
minta paket premium resepsi pakem jawa-syariah di makassar buat 600 tamu untuk estimasi biaya venue hotel adat + syariah butuh mc siangmuat?,estimasi_budget,jawa-syariah,makassar,0,0,600,resepsi,hotel,siang
mau tanya paket hemat resepsi style mandailing di surabaya buat 120 tamu untuk estimasi biaya adat + syariah butuh rias cash malam,estimasi_budget,mandailing,surabaya,0,0,120,resepsi,taman,malam
tolong carikan catering ambon di bogor 550 pax di bawah 80 juta venue gereja cicilan sorebisa?,cari_catering,ambon,bogor,60000000,80000000,550,akad,gereja,sore
cari paket venue aula di tasikmalaya buat 80 tamu kira kira 50-70 jutaan muslim friendly include band backup indoor nikah campur adat pagi,cari_venue,bugis-makassar,tasikmalaya,50000000,70000000,80,lamaran,aula,pagi
ingin tahu layanan lamaran style bali-modern di bantul buat 30 tamu untuk estimasi biaya termasuk organizer pagicukup ga?,estimasi_budget,bali-modern,bantul,0,0,30,lamaran,outdoor,pagi
pengen paket premium lamaran+akad nuansa banjar di tangerang selatan kapasitas 600 untuk estimasi biaya venue outdoor muslim friendly pakai dekor musim kemarau siang,estimasi_budget,banjar,tangerang selatan,0,0,600,lamaran+akad,outdoor,siang
rekomendasi catering papua di tasikmalaya buat 450 tamu di atas maksimal 10000000 (~10M) + catering minggu pagi,cari_catering,papua,tasikmalaya,0,10000000,450,resepsi,outdoor,minggu pagi
pengen paket hemat akad pakem bengkulu di gunungkidul buat 250 tamu sampai 50 juta include wedding planner adat banjar tapi sentuhan bali minggu pagi,cari_rekomendasi_paket,bengkulu,gunungkidul,30000000,50000000,250,akad,hotel,minggu pagi
saya cari paket hemat lamaran style maluku di bukittinggi kapasitas 320 di atas 90-120 jutaan memungkinkan? venue cafe termasuk wedding planner pagi,tanya_kemungkinan,maluku,bukittinggi,90000000,120000000,320,lamaran,cafe,pagi
butuh rekomendasi vendor pernikahan madura di jakarta utara kapasitas 120 cuma 120-180 jutaan venue outdoor + hiburan backup indoor termin 3x pagiberapa ya?,cari_vendor,madura,jakarta utara,120000000,180000000,120,lamaran,outdoor,pagi
butuh paket premium akad+resepsi theme betawi di kendari buat 20 tamu cuma 70-85 jutaan dp bertahap malamada?,cari_rekomendasi_paket,betawi,kendari,70000000,85000000,20,akad+resepsi,ballroom,malam
ingin tahu paketan midodareni tema batak di salatiga buat 320 tamu untuk estimasi biaya venue masjid pagi,estimasi_budget,batak,salatiga,0,0,320,midodareni,masjid,pagi
saya cari venue aula di kuningan sekitar 300 tamu hanya 70 juta butuh souvenir malam,cari_venue,ambon,kuningan,50000000,70000000,300,akad,aula,malam
mau tanya vendor pernikahan ambon di cimahi 20 undangan kira kira 25 juta (~25M) venue taman sama undangan cicilan adat jawa tapi sentuhan papua malam,cari_vendor,ambon,cimahi,10000000,25000000,20,resepsi,taman,malam
cari paket paket hemat siraman nuansa dayak di depok untuk 30 orang untuk estimasi biaya sama organizer bayar lunas minggu siang,estimasi_budget,dayak,depok,0,0,30,siraman,rumah,minggu siang
butuh rekomendasi paketan siraman konsep betawi di salatiga kapasitas 700 sekitar 180-250 jutaan (~250M) memungkinkan? venue ballroom pagi,tanya_kemungkinan,betawi,salatiga,180000000,250000000,700,siraman,ballroom,pagi
butuh info catering dayak di ciwidey 50 undangan kira kira sampai 10000000 venue rumah pakai wedding planner nikah campur adat siangtersedia?,cari_catering,dayak,ciwidey,0,10000000,50,akad+resepsi,rumah,siang
saya cari venue balai desa di pontianak 80 undangan budget <= 10000000 (~10M) musim hujan cicilan sabtu malam,cari_venue,bali-modern,pontianak,0,10000000,80,midodareni,balai desa,sabtu malam
butuh info dekor mandailing akad di jakarta timur 350 undangan sampai 100 juta (~100M) venue restoran cuaca tidak menentu sore,cari_dekor,mandailing,jakarta timur,80000000,100000000,350,akad,restoran,sore
butuh rekomendasi dekor betawi lamaran+akad di ambon buat 200 tamu hanya plafon 5000000 syar'i dengan sound system backup indoor weekday,cari_dekor,betawi,ambon,0,5000000,200,lamaran+akad,ballroom,weekday
ada paket all in resepsi pakem jawa-kraton di labuan bajo 180 pax di atas upper 5000000 venue taman minta makeup musim kemarau campuran adat sunda-banyumasan pagiok?,cari_rekomendasi_paket,jawa-kraton,labuan bajo,0,5000000,180,resepsi,taman,pagi
butuh rekomendasi paket lamaran theme banjar di nusa dua kapasitas 20 untuk estimasi biaya venue ballroom muslim friendly + mc bayar lunas campuran adat batak-jawa-syariah malambisa?,estimasi_budget,banjar,nusa dua,0,0,20,lamaran,ballroom,malam
ada paket catering madura di sumedang untuk 30 orang kira kira 70 juta (~70M) halal musim kemarau malamgimana kira kiranya?,cari_catering,madura,sumedang,50000000,70000000,30,akad+resepsi,balai desa,malam
saya cari catering sunda di surabaya 550 undangan hanya 90-120 jutaan (~120M) musim hujan weekdayok?,cari_catering,sunda,surabaya,90000000,120000000,550,akad,restoran,weekday
ingin tahu catering nias di lampung kapasitas 450 cuma 150-200 jutaan syar'i sama band backup indoor sabtu malamtersedia?,cari_catering,nias,lampung,150000000,200000000,450,resepsi,balai desa,sabtu malam
ada paket service akad+resepsi style bengkulu di majalengka 150 pax sampai 12 juta memungkinkan? venue ballroom minggu siang,tanya_kemungkinan,bengkulu,majalengka,5000000,12500000,150,akad+resepsi,ballroom,minggu siang
tolong carikan venue balai desa di bengkulu untuk 220 orang sekitar 60 juta halal minggu pagi,cari_venue,lampung,bengkulu,40000000,60000000,220,resepsi,balai desa,minggu pagi
rekomendasi vendor pernikahan ternate di jakarta pusat kapasitas 350 kira kira 70 juta venue balai desa adat + syariah sama fotografi musim hujan soreada?,cari_vendor,ternate,jakarta pusat,50000000,70000000,350,lamaran+akad,balai desa,sore
butuh rekomendasi all in midodareni adat banjar di surabaya kapasitas 450 di bawah 80-100 jutaan memungkinkan? adat jawa tapi sentuhan sasak minggu pagi,tanya_kemungkinan,banjar,surabaya,80000000,100000000,450,midodareni,cafe,minggu pagi
butuh info catering tidore di kendari 350 undangan di bawah 50-65 jutaan (~65M) syar'i campuran adat betawi-tidore sabtu malammuat?,cari_catering,tidore,kendari,50000000,65000000,350,resepsi,cafe,sabtu malam
ada paket catering bali di jayapura untuk 200 orang budget sampai 5000000 (~5M) venue hotel syar'i minta wedding planner soregimana kira kiranya?,cari_catering,bali,jayapura,0,5000000,200,midodareni,hotel,sore
butuh catering bali-modern di labuan bajo 220 undangan di atas 10-30 jutaan halal adat sasak tapi sentuhan madura soreberapa ya?,cari_catering,bali-modern,labuan bajo,10000000,30000000,220,midodareni,outdoor,sore
pengen dekor banyumasan akad di surakarta kapasitas 50 maksimal 85 juta (~85M) venue balai desa adat + syariah sekalian catering malamgimana kira kiranya?,cari_dekor,banyumasan,surakarta,70000000,85000000,50,akad,balai desa,malam
butuh info paketan resepsi style tidore di garut sekitar 600 tamu range 40 juta (~40M) memungkinkan? syar'i backup indoor sore,tanya_kemungkinan,tidore,garut,20000000,40000000,600,resepsi,outdoor,sore
rekomendasi venue gereja di gorontalo untuk 350 orang budget 200 juta,cari_venue,lampung,gorontalo,150000000,200000000,350,resepsi,gereja,
butuh rekomendasi all in lamaran adat madura di anyer 120 pax sampai 300 juta (~300M) venue ballroom minggu siang,cari_rekomendasi_paket,madura,anyer,200000000,300000000,120,lamaran,ballroom,minggu siang
mau tanya paket hemat resepsi konsep bima di anyer 200 undangan untuk estimasi biaya venue ballroom muslim friendly include busana sabtu malam,estimasi_budget,bima,anyer,0,0,200,resepsi,ballroom,sabtu malam
tolong carikan paket premium akad nuansa madura di lombok 20 pax sekitar 30 juta venue restoran nikah campur adat pagi,cari_rekomendasi_paket,madura,lombok,10000000,30000000,20,akad,restoran,pagi
cari paket vendor pernikahan jawa di padang buat 150 tamu budget maksimal 10000000 backup indoor dp bertahap malam,cari_vendor,jawa,padang,0,10000000,150,resepsi,hotel,malam
mau tanya venue villa di bengkulu untuk 450 orang range 150-187 jutaan pakai souvenir cicilan weekday,cari_venue,bengkulu,bengkulu,150000000,187500000,450,siraman,villa,weekday
butuh catering ambon di sentul 30 pax sampai 50 juta (~50M) non-alkohol pakai undangan minggu pagi,cari_catering,ambon,sentul,30000000,50000000,30,siraman,villa,minggu pagi
saya cari vendor pernikahan banjar-melayu di magelang sekitar 600 tamu di atas limit 8000000 venue gedung include videografi dp bertahap sabtu malamtersedia?,cari_vendor,banjar-melayu,magelang,0,8000000,600,resepsi,gedung,sabtu malam
tolong carikan all in akad adat karo di tangerang selatan buat 90 tamu maksimal 90 juta (~90M) venue hotel dp bertahap pagi,cari_rekomendasi_paket,karo,tangerang selatan,70000000,90000000,90,akad,hotel,pagi
saya cari paket siraman pakem ternate di tegal untuk 300 orang untuk estimasi biaya dengan fotografi musim hujanok?,estimasi_budget,ternate,tegal,0,0,300,siraman,villa,
cari paket vendor pernikahan dayak di lombok kapasitas 80 cuma plafon 8000000 venue villa minggu pagi,cari_vendor,dayak,lombok,0,8000000,80,midodareni,villa,minggu pagi
rekomendasi paket premium siraman theme madura di magelang 400 undangan sekitar 80 juta (~80M) adat + syariah + band,cari_rekomendasi_paket,madura,magelang,60000000,80000000,400,siraman,villa,
bisa bantu bundle akad style ntb di carita kapasitas 250 kira kira 45 juta venue pendopo dengan wedding planner weekday,cari_rekomendasi_paket,ntb,carita,30000000,45000000,250,akad,pendopo,weekday
ingin tahu all in midodareni theme banyumasan di manado 60 pax untuk estimasi biaya backup indoor sabtu malamrekomendasi?,estimasi_budget,banyumasan,manado,0,0,60,midodareni,outdoor,sabtu malam
butuh info dekor sunda midodareni di kuningan untuk 700 orang hanya 250-400 jutaan (~400M) venue taman include organizer minggu siangrekomendasi?,cari_dekor,sunda,kuningan,250000000,400000000,700,midodareni,taman,minggu siang
bisa bantu paket premium midodareni tema bima-dompuh di jakarta barat buat 120 tamu sekitar 275 juta (~275M) memungkinkan? dengan rias minggu pagiok?,tanya_kemungkinan,bima-dompuh,jakarta barat,200000000,275000000,120,midodareni,hotel,minggu pagi
pengen service akad konsep papua di samarinda 200 pax kira kira 60 juta memungkinkan? venue kebun sekalian organizer malamcukup ga?,tanya_kemungkinan,papua,samarinda,40000000,60000000,200,akad,kebun,malam
butuh rekomendasi venue resort di medan kapasitas 120 hanya 30 juta halal pagiberapa ya?,cari_venue,tidore,medan,10000000,30000000,120,siraman,resort,pagi
butuh rekomendasi all in akad+resepsi adat melayu di manado 250 pax kira kira 180 juta (~180M) termasuk band soregimana kira kiranya?,cari_rekomendasi_paket,melayu,manado,120000000,180000000,250,akad+resepsi,rooftop,sore
butuh rekomendasi vendor pernikahan betawi-modern di anyer buat 450 tamu maksimal 362 juta (~362M) venue villa pakai lighting musim hujan bayar lunas sorerekomendasi?,cari_vendor,betawi-modern,anyer,250000000,362500000,450,siraman,villa,sore
butuh info paketan lamaran tema madura-islami di manado buat 320 tamu di bawah 50 juta (~50M) cuaca tidak menentu sabtu malam,cari_rekomendasi_paket,madura-islami,manado,30000000,50000000,320,lamaran,gedung,sabtu malam
butuh info bundle akad+resepsi nuansa tidung di lembang 250 undangan di bawah 80 juta (~80M) memungkinkan? sama photobooth bayar lunas minggu siangok?,tanya_kemungkinan,tidung,lembang,60000000,80000000,250,akad+resepsi,masjid,minggu siang
cari paket catering ambon di bogor sekitar 200 tamu di atas 80 juta venue gedung muslim friendly sekalian dokumentasi nikah campur adat weekday,cari_catering,ambon,bogor,60000000,80000000,200,lamaran,gedung,weekday
ingin tahu paket premium lamaran+akad theme papua di garut 180 pax di bawah 180-250 jutaan include busana adat toraja tapi sentuhan bima minggu pagi,cari_rekomendasi_paket,papua,garut,180000000,250000000,180,lamaran+akad,hotel,minggu pagi
butuh rekomendasi venue cafe di madiun 300 undangan budget 200-300 jutaan butuh hiburan pagi,cari_venue,nias,madiun,200000000,300000000,300,siraman,cafe,pagi
saya cari vendor pernikahan mandailing di bengkulu sekitar 50 tamu kira kira 400 juta muslim friendly malamcukup ga?,cari_vendor,mandailing,bengkulu,250000000,400000000,50,akad+resepsi,aula,malam
butuh info catering bengkulu di binjai 350 pax maksimal 180 juta dp bertahap malamok?,cari_catering,bengkulu,binjai,120000000,180000000,350,midodareni,pantai,malam
bisa bantu all in akad+resepsi tema melayu di makassar buat 400 tamu untuk estimasi biaya venue hotel pagirekomendasi?,estimasi_budget,melayu,makassar,0,0,400,akad+resepsi,hotel,pagi
butuh rekomendasi dekor sasak akad di bali 75 pax sampai 80-100 jutaan venue rooftop sekalian dokumentasi cuaca tidak menentu weekday,cari_dekor,sasak,bali,80000000,100000000,75,akad,rooftop,weekday
mau tanya vendor pernikahan banyumasan di jakarta barat kapasitas 550 di bawah limit 20000000 (~20M) + band cuaca tidak menentu pagi,cari_vendor,banyumasan,jakarta barat,0,20000000,550,akad+resepsi,outdoor,pagi
butuh rekomendasi venue outdoor di tangerang selatan buat 20 tamu kisaran 45 juta (~45M) non-alkohol sore,cari_venue,dayak,tangerang selatan,30000000,45000000,20,lamaran,outdoor,sore
ada paket catering sasak di bandung sekitar 50 tamu sampai 120 juta venue hotel butuh hiburan sorerekomendasi?,cari_catering,sasak,bandung,90000000,120000000,50,akad,hotel,sore
rekomendasi paket lamaran theme sasak di pekalongan sekitar 200 tamu untuk estimasi biaya adat + syariah sekalian fotografi cuaca tidak menentu sianggimana?,estimasi_budget,sasak,pekalongan,0,0,200,lamaran,balai desa,siang
bisa bantu catering betawi di yogyakarta 320 pax maksimal 80 juta muslim friendly include band musim hujan malam,cari_catering,betawi,yogyakarta,60000000,80000000,320,midodareni,rooftop,malam
butuh info paket lengkap lamaran nuansa karo di jakarta pusat buat 250 tamu untuk estimasi biaya halal minggu siangada?,estimasi_budget,karo,jakarta pusat,0,0,250,lamaran,cafe,minggu siang
tolong carikan venue resort di ternate sekitar 450 tamu cuma sampai 10000000 (~10M) halal siangbisa?,cari_venue,bima,ternate,0,10000000,450,siraman,resort,siang
saya cari venue hotel di surabaya buat 180 tamu budget 80 juta (~80M) weekdaymuat?,cari_venue,maluku,surabaya,60000000,80000000,180,akad+resepsi,hotel,weekday
ingin tahu service lamaran pakem nias di cirebon buat 550 tamu di bawah 5-15 jutaan memungkinkan? siang,tanya_kemungkinan,nias,cirebon,5000000,15000000,550,lamaran,aula,siang
mau tanya paketan lamaran+akad konsep ternate di jayapura buat 400 tamu untuk estimasi biaya venue rooftop backup indoor nikah campur adat siang,estimasi_budget,ternate,jayapura,0,0,400,lamaran+akad,rooftop,siang
cari paket paket hemat lamaran+akad konsep ntb di kulon progo 320 undangan kira kira 85 juta (~85M) dengan fotografi pagi,cari_rekomendasi_paket,ntb,kulon progo,70000000,85000000,320,lamaran+akad,pendopo,pagi
mau tanya dekor betawi-modern midodareni di carita untuk 50 orang sampai 100 juta venue masjid sabtu malammungkin?,cari_dekor,betawi-modern,carita,80000000,100000000,50,midodareni,masjid,sabtu malam
ada paket layanan akad+resepsi konsep jawa-kraton di kendari 550 pax kira kira 120 juta (~120M) termasuk organizer pagi,cari_rekomendasi_paket,jawa-kraton,kendari,90000000,120000000,550,akad+resepsi,pantai,pagi
saya cari venue villa di jakarta selatan 220 pax maksimal 40-60 jutaan include catering musim kemarauok?,cari_venue,madura-islami,jakarta selatan,40000000,60000000,220,midodareni,villa,
ingin tahu all in akad theme karo di jakarta barat untuk 50 orang kira kira 165 juta (~165M) memungkinkan? termasuk undangan weekday,tanya_kemungkinan,karo,jakarta barat,120000000,165000000,50,akad,cafe,weekday
ingin tahu paketan lamaran theme betawi-modern di samarinda kapasitas 250 sampai 137 juta (~137M) backup indoor weekday,cari_rekomendasi_paket,betawi-modern,samarinda,100000000,137500000,250,lamaran,pantai,weekday
saya cari paket lengkap lamaran nuansa batak di jakarta barat 700 pax maksimal <= 8000000 venue villa minggu siangtersedia?,cari_rekomendasi_paket,batak,jakarta barat,0,8000000,700,lamaran,villa,minggu siang
ada paket service lamaran style ntt di magelang 20 pax hanya 232 juta (~232M) memungkinkan? venue restoran sama organizer siang,tanya_kemungkinan,ntt,magelang,180000000,232500000,20,lamaran,restoran,siang
bisa bantu layanan lamaran+akad style bima di malang untuk 150 orang untuk estimasi biaya minta mc malam,estimasi_budget,bima,malang,0,0,150,lamaran+akad,resort,malam
butuh info catering sunda di padang sekitar 90 tamu di atas 70 juta venue rooftop dengan fotografi weekdaybisa?,cari_catering,sunda,padang,50000000,70000000,90,akad,rooftop,weekday
cari paket service siraman style tidung di tarakan 220 pax hanya 250-362 jutaan musim hujan weekday,cari_rekomendasi_paket,tidung,tarakan,250000000,362500000,220,siraman,balai desa,weekday
mau tanya dekor sasak lamaran+akad di ciwidey sekitar 60 tamu cuma 50-70 jutaan musim hujan pagiok?,cari_dekor,sasak,ciwidey,50000000,70000000,60,lamaran+akad,outdoor,pagi
rekomendasi dekor bima-dompuh akad+resepsi di lombok 80 undangan sampai upper 8000000 (~8M) venue aula + wedding planner musim kemarau weekday,cari_dekor,bima-dompuh,lombok,0,8000000,80,akad+resepsi,aula,weekday
pengen paket hemat lamaran adat betawi-modern di makassar kapasitas 700 kira kira 180-250 jutaan (~250M) memungkinkan? venue aula pakai rias nikah campur adat pagi,tanya_kemungkinan,betawi-modern,makassar,180000000,250000000,700,lamaran,aula,pagi
butuh rekomendasi catering karo di bantul kapasitas 100 budget 200-300 jutaan venue balai desa pakai videografi cashok?,cari_catering,karo,bantul,200000000,300000000,100,siraman,balai desa,
saya cari paketan lamaran+akad nuansa aceh di labuan bajo 550 undangan cuma 70-85 jutaan memungkinkan? venue ballroom,tanya_kemungkinan,aceh,labuan bajo,70000000,85000000,550,lamaran+akad,ballroom,
butuh rekomendasi vendor pernikahan karo di tasikmalaya 550 undangan sekitar 180-250 jutaan (~250M) halal include mc minggu siangtersedia?,cari_vendor,karo,tasikmalaya,180000000,250000000,550,resepsi,rumah,minggu siang
tolong carikan vendor pernikahan dayak di jakarta pusat kapasitas 90 di bawah <= 8000000 (~8M) venue gereja pakai fotografi termin 3x nikah campur adat sabtu malammuat?,cari_vendor,dayak,jakarta pusat,0,8000000,90,siraman,gereja,sabtu malam
cari paket all in lamaran+akad nuansa madura di lampung sekitar 180 tamu untuk estimasi biaya venue villa + makeup pagi,estimasi_budget,madura,lampung,0,0,180,lamaran+akad,villa,pagi
bisa bantu catering ambon di bogor 75 pax hanya 187 juta venue cafe sama fotografi adat bima tapi sentuhan bajau soreada?,cari_catering,ambon,bogor,150000000,187500000,75,resepsi,cafe,sore
pengen service siraman konsep madura di medan sekitar 700 tamu hanya 100-150 jutaan memungkinkan? adat + syariah sekalian rias campuran adat nias-ternate siangrekomendasi?,tanya_kemungkinan,madura,medan,100000000,150000000,700,siraman,ballroom,siang
mau tanya all in midodareni nuansa nias di magelang 80 undangan untuk estimasi biaya venue gedung butuh videografi malam,estimasi_budget,nias,magelang,0,0,80,midodareni,gedung,malam
ada paket bundle akad style tidore di bogor 50 pax hanya sampai 5000000 butuh wedding planner backup indoormuat?,cari_rekomendasi_paket,tidore,bogor,0,5000000,50,akad,villa,
ingin tahu venue pendopo di pekanbaru untuk 500 orang kisaran sampai 8000000 (~8M) syar'i campuran adat dayak-bali sabtu malamok?,cari_venue,bali,pekanbaru,0,8000000,500,akad+resepsi,pendopo,sabtu malam
butuh catering jawa-syariah di yogyakarta 30 pax range 95 juta venue balai desa minta undangan soreada?,cari_catering,jawa-syariah,yogyakarta,80000000,95000000,30,siraman,balai desa,sore
ada paket paket lengkap midodareni nuansa tidore di tangerang 30 pax sampai 60-80 jutaan memungkinkan? venue restoran termasuk undangan adat aceh tapi sentuhan alor,tanya_kemungkinan,tidore,tangerang,60000000,80000000,30,midodareni,restoran,
ada paket bundle akad+resepsi theme batak di solo buat 600 tamu kira kira 85 juta memungkinkan? venue restoran adat + syariah minta lighting pagi,tanya_kemungkinan,batak,solo,70000000,85000000,600,akad+resepsi,restoran,pagi
mau tanya dekor mandailing resepsi di ciwidey buat 300 tamu kisaran maksimal 20000000 muslim friendly minta mc backup indoor weekday,cari_dekor,mandailing,ciwidey,0,20000000,300,resepsi,taman,weekday
ada paket paket hemat resepsi theme jawa-syariah di solo kapasitas 300 kira kira 165 juta (~165M) venue masjid adat + syariah minta undangan musim kemarau termin 3x malammungkin?,cari_rekomendasi_paket,jawa-syariah,solo,120000000,165000000,300,resepsi,masjid,malam
bisa bantu vendor pernikahan bajau di jakarta selatan sekitar 600 tamu hanya limit 20000000 venue taman termasuk souvenir pagi,cari_vendor,bajau,jakarta selatan,0,20000000,600,siraman,taman,pagi
minta venue villa di lampung sekitar 320 tamu di bawah 40 juta,cari_venue,makassar,lampung,20000000,40000000,320,resepsi,villa,
cari paket vendor pernikahan ntb di tangerang kapasitas 100 kira kira maksimal 8000000 venue villa muslim friendly dengan lighting musim hujan pagiada?,cari_vendor,ntb,tangerang,0,8000000,100,resepsi,villa,pagi
mau tanya service siraman konsep minang di ternate 700 undangan kisaran 400 juta termin 3x,cari_rekomendasi_paket,minang,ternate,250000000,400000000,700,siraman,hotel,
pengen vendor pernikahan karo di garut untuk 90 orang kisaran plafon 10000000 venue taman syar'i + undangan,cari_vendor,karo,garut,0,10000000,90,resepsi,taman,
butuh rekomendasi paket premium siraman adat banjar di lombok sekitar 120 tamu untuk estimasi biaya venue kebun sore,estimasi_budget,banjar,lombok,0,0,120,siraman,kebun,sore
tolong carikan dekor minang-modern siraman di tarakan sekitar 150 tamu di bawah 80-95 jutaan venue taman musim kemarau campuran adat maluku-aceh minggu siang,cari_dekor,minang-modern,tarakan,80000000,95000000,150,siraman,taman,minggu siang
ingin tahu dekor bima midodareni di sleman kapasitas 30 sekitar sampai 5000000 sama makeup campuran adat bajau-toraja soremuat?,cari_dekor,bima,sleman,0,5000000,30,midodareni,pendopo,sore
butuh info venue ballroom di ternate 80 undangan sampai 187 juta campuran adat madura-bali-modern sabtu malam,cari_venue,dayak,ternate,150000000,187500000,80,lamaran+akad,ballroom,sabtu malam
minta dekor papua midodareni di padang sekitar 20 tamu range 400 juta venue resort pakai catering campuran adat tidore-bali minggu siang,cari_dekor,papua,padang,250000000,400000000,20,midodareni,resort,minggu siang
butuh rekomendasi dekor bima resepsi di pontianak kapasitas 150 sekitar 50-70 jutaan venue balai desa halal termasuk wedding planner cuaca tidak menentuok?,cari_dekor,bima,pontianak,50000000,70000000,150,resepsi,balai desa,
cari paket dekor minang-modern lamaran di kediri untuk 220 orang cuma <= 10000000 venue resort adat + syariah siang,cari_dekor,minang-modern,kediri,0,10000000,220,lamaran,resort,siang
minta paket lengkap midodareni nuansa ntt di lampung kapasitas 20 untuk estimasi biaya venue hotel sekalian souvenir siang,estimasi_budget,ntt,lampung,0,0,20,midodareni,hotel,siang
butuh rekomendasi paket premium resepsi adat bima di banjarmasin untuk 450 orang untuk estimasi biaya venue pendopo + lighting siang,estimasi_budget,bima,banjarmasin,0,0,450,resepsi,pendopo,siang
rekomendasi bundle akad theme bima di labuan bajo sekitar 350 tamu untuk estimasi biaya venue aula termasuk dokumentasi minggu pagimungkin?,estimasi_budget,bima,labuan bajo,0,0,350,akad,aula,minggu pagi
ada paket catering banyumasan di depok sekitar 500 tamu maksimal 180 juta (~180M) venue pantai pakai videografi minggu pagirekomendasi?,cari_catering,banyumasan,depok,120000000,180000000,500,resepsi,pantai,minggu pagi
ada paket vendor pernikahan makassar di denpasar kapasitas 500 sampai 150 juta (~150M) venue gedungmuat?,cari_vendor,makassar,denpasar,100000000,150000000,500,resepsi,gedung,
butuh vendor pernikahan bugis-makassar di tangerang selatan untuk 320 orang kira kira 30-50 jutaan syar'i butuh hiburan nikah campur adat minggu siangtersedia?,cari_vendor,bugis-makassar,tangerang selatan,30000000,50000000,320,lamaran,rooftop,minggu siang
bisa bantu vendor pernikahan melayu di palembang 120 undangan sampai 20-40 jutaan muslim friendly dp bertahap weekdayada?,cari_vendor,melayu,palembang,20000000,40000000,120,resepsi,resort,weekday
bisa bantu venue ballroom di mataram buat 350 tamu range 10-30 jutaan sekalian dokumentasi pagigimana?,cari_venue,jawa,mataram,10000000,30000000,350,lamaran,ballroom,pagi
ada paket catering madura di pontianak sekitar 200 tamu budget 15 juta venue taman pakai dokumentasi sorecukup ga?,cari_catering,madura,pontianak,5000000,15000000,200,lamaran+akad,taman,sore
butuh rekomendasi dekor tidung lamaran+akad di jakarta barat 400 pax di bawah 50 juta venue hotel minggu pagiada?,cari_dekor,tidung,jakarta barat,30000000,50000000,400,lamaran+akad,hotel,minggu pagi
tolong carikan dekor bima lamaran di bali sekitar 180 tamu kisaran <= 10000000 venue rooftop termasuk dekor minggu pagicukup ga?,cari_dekor,bima,bali,0,10000000,180,lamaran,rooftop,minggu pagi
cari paket layanan akad+resepsi tema ntb di mataram 450 undangan untuk estimasi biaya venue rooftop dengan fotografiok?,estimasi_budget,ntb,mataram,0,0,450,akad+resepsi,rooftop,
butuh vendor pernikahan madura-islami di samarinda 180 undangan kisaran 120 juta venue pendopo cuaca tidak menentu nikah campur adat pagiok?,cari_vendor,madura-islami,samarinda,90000000,120000000,180,akad+resepsi,pendopo,pagi
rekomendasi paket lengkap akad pakem minang di kulon progo sekitar 250 tamu budget 150-200 jutaan adat + syariah include organizer adat mandailing tapi sentuhan bima minggu siang,cari_rekomendasi_paket,minang,kulon progo,150000000,200000000,250,akad,resort,minggu siang
ada paket paketan siraman adat sunda di jakarta barat kapasitas 100 untuk estimasi biaya butuh dekor backup indoor weekdaytersedia?,estimasi_budget,sunda,jakarta barat,0,0,100,siraman,villa,weekday
pengen all in siraman nuansa minang di bukittinggi sekitar 20 tamu maksimal 50-65 jutaan memungkinkan? venue resort termasuk photobooth malamtersedia?,tanya_kemungkinan,minang,bukittinggi,50000000,65000000,20,siraman,resort,malam
